Date,AXP,BA,CAT,CSCO,CVX,DIS,HD,IBM,JNJ,KO,MCD,MMM,MRK,MSFT,PG,TRV,VZ,WMT
2014-10-14,71.0421142578125,106.3371353149414,69.94009399414062,16.6357479095459,69.3554458618164,76.16565704345703,70.11692810058594,111.89042663574219,71.9386978149414,31.08356475830078,69.23018646240234,78.88356018066406,38.60139846801758,37.172359466552734,61.829437255859375,73.7414321899414,28.204011917114258,21.053102493286133
2014-10-15,69.4880142211914,104.5110855102539,69.78181457519531,16.563610076904297,69.03326416015625,74.30089569091797,68.3659439086914,110.6424331665039,72.8285903930664,30.791522979736328,68.7286148071289,78.90707397460938,37.50497055053711,36.73884963989258,61.38541793823242,72.41112518310547,28.028535842895508,20.302547454833984
2014-10-16,68.89559173583984,104.59803009033203,70.8069839477539,16.46261215209961,70.16411590576172,73.99313354492188,69.16752624511719,109.47970581054688,71.7681884765625,30.31430435180664,68.32586669921875,79.39502716064453,36.61410903930664,36.33083724975586,60.86000442504883,72.26943969726562,27.88231658935547,19.92997932434082
2014-10-17,70.9047622680664,107.16321563720703,72.18150329589844,16.7728214263916,70.63162231445312,75.88504028320312,70.22589874267578,110.82508850097656,73.19193267822266,30.542226791381836,69.1845932006836,80.77657318115234,37.01842498779297,37.087371826171875,61.62224197387695,73.39508056640625,28.116270065307617,20.005578994750977
2014-10-20,72.13257598876953,108.0936279296875,71.40692901611328,16.541967391967773,70.43579864501953,77.41487121582031,71.47877502441406,102.94161987304688,73.56272888183594,30.834257125854492,69.6025390625,80.8941650390625,37.038978576660156,37.46989059448242,62.29568099975586,73.36360168457031,28.356094360351562,20.28635597229004
2014-10-21,73.53208923339844,110.5370864868164,72.8194351196289,16.960386276245117,72.71013641357422,79.2434310913086,73.30760192871094,99.3681640625,74.4229507446289,28.97521209716797,69.16178894042969,82.8518295288086,37.779075622558594,38.149932861328125,62.613868713378906,74.1822738647461,28.478918075561523,20.52393913269043
2014-10-22,72.08964538574219,105.6067123413086,71.81700134277344,16.780031204223633,72.0215072631836,78.84514617919922,72.6383285522461,98.49156188964844,75.0606689453125,28.932493209838867,69.10860443115234,81.68781280517578,38.039485931396484,37.724891662597656,62.810768127441406,75.23705291748047,28.256654739379883,20.52663230895996
2014-10-23,73.50636291503906,106.1110610961914,75.38621520996094,17.003671646118164,73.40509033203125,79.65078735351562,73.7745132446289,98.72899627685547,76.10629272460938,29.10344123840332,69.16938781738281,85.27396392822266,38.806968688964844,38.268943786621094,62.065040588378906,76.17376708984375,28.204011917114258,20.586030960083008
2014-10-24,74.18468475341797,106.29366302490234,75.51530456542969,17.155168533325195,73.22818756103516,80.21202850341797,73.92240142822266,98.66808319091797,76.47704315185547,29.224519729614258,69.6633529663086,87.35511016845703,39.47854995727539,39.21247863769531,63.5042610168457,76.92945098876953,28.525714874267578,20.621129989624023
2014-10-27,74.38214874267578,106.18931579589844,74.83183288574219,17.140743255615234,72.6659164428711,80.06718444824219,74.29592895507812,98.54025268554688,77.17412567138672,29.032209396362305,69.92176055908203,87.92534637451172,38.68364334106445,39.02547073364258,64.09334564208984,77.82684326171875,28.90590476989746,20.67782974243164
2014-10-28,75.5670394897461,107.48495483398438,76.82148742675781,17.364377975463867,73.99896240234375,81.40692901611328,75.16754150390625,99.59342193603516,77.70804595947266,28.88975715637207,70.37010955810547,88.80719757080078,38.27247619628906,39.51850128173828,64.4811019897461,78.50377655029297,29.221744537353516,20.613035202026367
2014-10-29,75.85037994384766,107.02408599853516,76.0848617553711,17.386018753051758,74.0052490234375,81.04484558105469,75.0352554321289,99.50818634033203,78.27906036376953,29.174665451049805,70.46888732910156,88.77783203125,38.51231384277344,39.628997802734375,64.53333282470703,78.25977325439453,29.145708084106445,20.623830795288086
2014-10-30,76.19380950927734,107.66756439208984,76.06208801269531,17.371593475341797,74.04316711425781,81.66944122314453,75.89126586914062,100.04998779296875,79.37654876708984,29.488065719604492,70.96283721923828,89.41858673095703,39.27297592163086,39.14447784423828,64.83159637451172,78.71632385253906,29.186647415161133,20.640029907226562
2014-10-31,77.2327651977539,108.6153793334961,77.01132202148438,17.652944564819336,75.78054809570312,82.7195053100586,75.89126586914062,100.08039093017578,79.92533874511719,29.8299617767334,71.22882080078125,90.40039825439453,39.70469284057617,39.90951156616211,65.07768249511719,79.34605407714844,29.3913631439209,20.591428756713867
2014-11-03,78.00553131103516,109.5892562866211,76.107666015625,17.732301712036133,73.77783203125,83.01824188232422,74.77843475341797,100.0560531616211,79.68800354003906,29.78009605407715,71.13762664794922,90.12409210205078,40.37626266479492,40.32603454589844,65.15970611572266,78.67694091796875,29.4732608795166,20.594135284423828
2014-11-04,78.46057891845703,109.42404174804688,74.88500213623047,17.948720932006836,72.88703918457031,81.78713989257812,74.6772689819336,99.01507568359375,80.54820251464844,29.78722381591797,71.7911605834961,91.15290832519531,40.68463897705078,40.43654251098633,66.09931182861328,79.6058120727539,29.438156127929688,20.858715057373047
2014-11-05,79.35356140136719,108.6456298828125,75.49253845214844,18.143503189086914,73.94841766357422,82.37552642822266,74.53716278076172,98.50981903076172,80.69651794433594,30.136228561401367,71.92034149169922,91.52912902832031,40.82168197631836,40.683067321777344,66.36775970458984,79.88916015625,29.444002151489258,20.977506637573242
2014-11-06,78.63231658935547,108.96049499511719,76.63164520263672,18.222858428955078,74.88340759277344,83.28074645996094,75.71226501464844,98.96337127685547,80.83743286132812,30.121978759765625,71.935546875,91.74077606201172,40.60924530029297,41.397090911865234,66.29319763183594,80.21981811523438,29.408910751342773,21.007205963134766
2014-11-07,79.21615600585938,108.8468017578125,77.2771224975586,18.273357391357422,75.05399322509766,81.47029113769531,75.99242401123047,99.3372802734375,80.23677062988281,30.143352508544922,72.2699203491211,92.03472137451172,40.66407012939453,41.38007736206055,66.46471405029297,80.5819091796875,29.74815559387207,21.26638412475586
2014-11-10,79.3364028930664,109.0129623413086,77.61886596679688,18.143503189086914,74.49803924560547,81.2711410522461,76.38934326171875,100.20764923095703,80.69651794433594,30.193212509155273,72.27754211425781,92.68728637695312,40.30087661743164,41.55858612060547,66.7033462524414,81.06991577148438,29.66627311706543,21.4472713470459
2014-11-11,78.76971435546875,109.6427001953125,77.86186981201172,18.143503189086914,74.82656860351562,81.45219421386719,76.37376403808594,100.09119415283203,80.76327514648438,30.278676986694336,72.30030822753906,92.36396026611328,40.68463897705078,41.54159927368164,66.86738586425781,81.03056335449219,29.6019344329834,21.3311824798584
2014-11-12,78.60655212402344,110.0887680053711,78.21121215820312,18.114648818969727,74.32746887207031,81.37976837158203,76.64613342285156,99.24533081054688,80.6446304321289,30.421152114868164,72.4447021484375,92.6990737915039,40.643516540527344,41.465087890625,66.7256851196289,81.12505340576172,29.72475814819336,21.38248062133789
2014-11-13,78.19442749023438,112.41524505615234,76.78350830078125,18.525850296020508,73.5693359375,81.91384887695312,77.04301452636719,99.7785873413086,80.88190460205078,30.47812843322754,72.55870819091797,93.09294128417969,40.80113983154297,42.170623779296875,66.06947326660156,81.25886535644531,29.947017669677734,22.392208099365234
2014-11-14,77.85095977783203,112.70387268066406,76.95819854736328,18.9875545501709,74.16873168945312,82.19447326660156,76.45156860351562,100.6182861328125,80.20709228515625,30.435392379760742,73.11345672607422,93.38690185546875,40.47904586791992,42.14512634277344,65.70407104492188,80.62913513183594,30.12248420715332,22.397607803344727
2014-11-17,77.3873291015625,112.31904602050781,77.23158264160156,19.095762252807617,73.80526733398438,81.84142303466797,76.28817749023438,100.6182861328125,80.3109359741211,30.570714950561523,72.93109130859375,93.29281616210938,40.74630355834961,42.043113708496094,65.50274658203125,80.88101196289062,30.063993453979492,22.56229019165039
2014-11-18,77.773681640625,114.2781982421875,77.48978424072266,19.189552307128906,73.62672424316406,81.72373962402344,74.69283294677734,99.22691345214844,80.70396423339844,31.005218505859375,73.26541900634766,94.15113830566406,41.04098129272461,41.69240188598633,65.58476257324219,80.95970916748047,29.958721160888672,22.621685028076172
2014-11-19,77.70500946044922,115.10910034179688,76.92781829833984,19.182334899902344,74.26434326171875,81.30735778808594,75.25313568115234,98.9449691772461,80.65204620361328,31.496662139892578,73.37942504882812,93.87632751464844,40.86965560913086,41.247596740722656,66.16641235351562,81.10140991210938,29.5317440032959,22.94566535949707
2014-11-20,77.80802917480469,115.18782806396484,77.52774047851562,19.34105110168457,74.79995727539062,80.47454071044922,75.93021392822266,98.46076965332031,80.221923828125,31.518035888671875,73.44021606445312,94.1895523071289,40.69147872924805,41.65818786621094,65.9725341796875,81.43986511230469,29.356266021728516,22.834970474243164
2014-11-21,77.61055755615234,116.13240814208984,80.83872985839844,19.391538619995117,75.60972595214844,80.52886199951172,76.48271942138672,98.63241577148438,80.50553131103516,31.696104049682617,73.47061920166016,94.66242218017578,40.88335418701172,41.04229736328125,66.06947326660156,81.71540832519531,29.367971420288086,22.85387420654297
2014-11-24,78.16864013671875,117.73295593261719,80.46663665771484,19.499757766723633,74.97850036621094,81.99531555175781,76.57610321044922,99.38630676269531,79.77407836914062,31.532289505004883,73.84297943115234,94.49691772460938,40.602394104003906,40.70869064331055,65.70407104492188,81.69965362548828,28.95269012451172,23.05635643005371
2014-11-25,78.47777557373047,117.90788269042969,80.67925262451172,19.68010902404785,74.0603256225586,82.96391296386719,75.49440002441406,99.14727783203125,79.63975524902344,31.64624786376953,73.71378326416016,93.42121124267578,40.66407012939453,40.606040954589844,66.21861267089844,81.41630554199219,28.859102249145508,22.934865951538086
2014-11-26,78.52071380615234,117.88165283203125,80.33755493164062,19.788318634033203,73.39720153808594,83.20829772949219,76.03133392333984,99.26373291015625,80.0204086303711,31.764585494995117,73.76747131347656,93.56896209716797,40.945030212402344,40.84555435180664,66.27826690673828,82.1562271118164,29.268535614013672,22.942964553833008
2014-11-28,79.35356140136719,117.5143051147461,76.39620208740234,19.939815521240234,69.41840362548828,83.7424087524414,77.35432434082031,99.39856719970703,80.79666137695312,32.151878356933594,74.21981048583984,94.62102508544922,41.39047622680664,40.89687728881836,67.4341049194336,82.21919250488281,29.590242385864258,23.634119033813477
2014-12-01,79.11312103271484,115.79129028320312,75.18114471435547,19.90374755859375,71.24200439453125,83.9144058227539,76.94963073730469,99.01241302490234,80.6324462890625,31.951065063476562,73.43013763427734,93.4803237915039,41.47270202636719,41.589752197265625,67.17313385009766,82.2113265991211,29.262683868408203,23.277742385864258
2014-12-02,79.85154724121094,115.6950912475586,75.56845092773438,20.069669723510742,72.70218658447266,84.61141967773438,76.75416564941406,99.70503997802734,80.99070739746094,31.943885803222656,72.9164810180664,94.92249298095703,41.65085983276367,41.452884674072266,67.91138458251953,82.17979431152344,28.724576950073242,23.32634162902832
2014-12-03,78.34894561767578,115.42394256591797,76.07725524902344,20.1634521484375,72.5044937133789,84.28555297851562,77.09040832519531,100.83895111083984,80.40106964111328,31.41315460205078,73.2154769897461,95.90359497070312,41.51380920410156,41.12783432006836,67.11344146728516,82.80167388916016,28.53740882873535,23.060285568237305
2014-12-04,78.84697723388672,114.85546112060547,75.6899642944336,20.033601760864258,71.59268951416016,84.39415740966797,77.37187957763672,100.55085754394531,80.2816390991211,31.19800567626953,73.33815002441406,95.90359497070312,41.746803283691406,41.77794647216797,67.54595947265625,82.7308349609375,28.53154754638672,23.011402130126953
2014-12-05,79.55104064941406,115.63385772705078,75.01409912109375,19.83881950378418,70.69366455078125,84.87394714355469,77.91142272949219,100.07276916503906,80.99070739746094,31.219532012939453,73.8364486694336,95.90950775146484,42.13740921020508,41.41865921020508,67.39682006835938,82.80953216552734,28.432117462158203,22.837656021118164
2014-12-08,80.33236694335938,113.94585418701172,72.33341217041016,19.64403533935547,68.09850311279297,84.91015625,78.52914428710938,99.20858001708984,80.99816131591797,30.9398193359375,70.99984741210938,95.11750030517578,42.4046745300293,40.80278396606445,67.68020629882812,83.75121307373047,28.601755142211914,22.867525100708008
2014-12-09,80.16065216064453,113.40355682373047,72.48527526855469,19.781105041503906,68.23241424560547,84.13166809082031,77.91142272949219,99.90117645263672,80.6473617553711,30.15089988708496,70.04154205322266,95.05841827392578,41.123207092285156,40.70869064331055,67.6429214477539,83.10234832763672,27.443632125854492,22.685625076293945
2014-12-10,79.63688659667969,109.0129623413086,70.63993072509766,19.38432502746582,66.86152648925781,82.94580078125,77.3640365600586,98.3810806274414,79.2964096069336,29.835325241088867,68.99887084960938,93.52760314941406,41.10264205932617,40.11846923828125,67.11344146728516,82.50094604492188,27.010814666748047,22.528162002563477
2014-12-11,79.96318054199219,107.90220642089844,70.38929748535156,19.470903396606445,66.89338684082031,84.11004638671875,78.4040298461914,98.7243423461914,79.6546859741211,29.78513526916504,69.74250793457031,94.0654296875,40.971458435058594,40.34941864013672,67.4192123413086,82.74625396728516,27.1160945892334,22.758920669555664
2014-12-12,78.13431549072266,105.628173828125,68.72623443603516,19.377120971679688,65.28018188476562,83.87168884277344,78.0208740234375,95.23677062988281,77.94544219970703,29.340469360351562,69.47423553466797,92.8656005859375,39.852935791015625,40.16123580932617,66.77789306640625,81.63052368164062,26.659862518310547,22.75349998474121
2014-12-15,77.31004333496094,106.77392578125,68.15666198730469,19.247268676757812,64.3110122680664,83.33084869384766,78.23198699951172,93.81478118896484,77.59461975097656,29.096620559692383,67.8182144165039,92.70604705810547,39.321285247802734,39.92170333862305,66.51690673828125,81.57513427734375,26.5662899017334,22.788789749145508
2014-12-16,75.76451110839844,108.671875,67.84529113769531,19.182334899902344,64.84660339355469,82.66162872314453,75.89405059814453,92.80345916748047,76.69895935058594,28.967531204223633,68.017578125,94.00634002685547,39.217708587646484,38.63004684448242,66.6362075805664,81.5672378540039,26.63062858581543,22.522733688354492
2014-12-17,77.65348815917969,109.38031005859375,68.15666198730469,19.34105110168457,67.60115051269531,83.77086639404297,77.3640365600586,93.12218475341797,77.6767578125,29.799474716186523,70.26383972167969,94.92249298095703,39.79079055786133,39.126190185546875,67.6354751586914,82.61964416503906,27.162879943847656,22.867525100708008
2014-12-18,79.99751281738281,109.91382598876953,69.62992095947266,19.94702911376953,69.5204086303711,84.89844512939453,78.71681213378906,96.64652252197266,79.72183990478516,30.401912689208984,71.81250762939453,97.70040130615234,40.722900390625,40.6488037109375,68.60484313964844,83.83824920654297,27.51967430114746,23.331775665283203
2014-12-19,79.76569366455078,110.40364074707031,69.64508819580078,20.033601760864258,72.0071792602539,85.15512084960938,79.70203399658203,97.15525817871094,78.78140258789062,30.08636474609375,71.4675064086914,97.80680847167969,41.13717269897461,40.76856994628906,68.64215850830078,83.67999267578125,27.502134323120117,23.12000846862793
2014-12-22,80.38389587402344,112.14411926269531,70.10835266113281,20.358234405517578,71.43331146240234,86.35604095458984,80.92964935302734,98.95112609863281,79.66960906982422,30.373228073120117,71.98116302490234,98.86476135253906,40.70909881591797,41.04229736328125,69.05228424072266,84.12311553955078,27.78873062133789,23.45122718811035
