Date,AXP,BA,CAT,CSCO,CVX,DIS,HD,IBM,JNJ,KO,MCD,MMM,MRK,MSFT,PG,TRV,VZ,WMT
2010-01-20,0.00046559706493631836,-0.007419333644251402,-0.019202382269744245,-0.017706020165769276,-0.019201750130087958,0.00580467970176457,-0.007617519801590311,-0.02899998856410957,-0.0030603120666800043,-0.016306136994709952,-0.007403842567231034,-0.004699065927743051,0.010093528749448133,-0.016398551640771086,-0.013544335287108966,-0.01011468252008818,-0.01665098230702744,-0.003146530830266503
2010-01-21,-0.01907882754645185,-0.016611099812241847,-0.04869469802176063,-0.0176160749562031,-0.024440300417121197,-0.018595937096207882,-0.006280870352869505,-0.00959692777171961,-0.018111780529560972,-0.020360493309413252,0.003015256347908002,-0.023843272283575523,-0.02315332413704463,-0.018960620735290368,-0.010091088993655739,0.0004081174322401182,-0.002604289110423319,-0.01745245794690209
2010-01-22,-0.08467681559805307,-0.02415585173782131,-0.04573449652329653,-0.042118071659484224,-0.021641977648266697,-0.020581470296420212,-0.026685348613331716,-0.027131439730078588,-0.012037433449058721,-0.0023912252488590413,0.0030062837372428763,-0.014751899510540012,-0.030189590107567943,-0.03498843038297361,0.007854386456630946,-0.013074441935076009,-0.009468045651338297,0.00037778563413071176
2010-01-25,-0.020731827102311362,0.00017295417078866393,0.016405735110647246,0.0008706269535661004,-0.0005365944813905399,-0.002001270490654683,-0.00360741406672771,0.004940461054403045,0.0003168577984902221,0.0020279518519314976,-0.0047324834437237895,0.004295173980454203,-0.002830145451353183,0.012431442732172115,0.005305887226886075,0.012005769076535389,0.011206266443556157,-0.0011335292844033562
2010-01-26,0.008203382548810367,-0.0012113170923475636,0.012875939467184239,-0.003914917350414715,-0.005365312315339765,-0.008689809262076409,0.003982313498278822,-0.002933804827208508,-0.0068018794652031644,-0.003863678389891323,0.011412298370034435,-0.0024441304939489816,-0.004644033448996887,0.006139009434821485,0.0009893703221055539,0.02740856572947048,-0.016623331825025955,0.013804719597831694
2010-01-27,0.01496054888529108,0.07312429560935274,-0.043151630610054004,0.010917054736894194,-0.006069502563519014,-0.011463307572394554,0.003967012234036504,0.004612051369521364,0.010351711335743863,0.006834014325073801,-0.0012539374837539086,0.00820804597536573,0.0015552337070219302,0.005762481050652468,0.001977568299993404,0.013338307221329337,-0.009943488052048255,-0.003917400427335238
2010-01-28,-0.03206618737202327,0.010172570634661371,-0.02956523309044734,-0.027213895006438227,-0.006241038400597532,0.001023197543358112,-0.01795952192554151,-0.020423032104487815,0.005674899716584525,-0.006053945044601772,-0.014121707696413965,-0.018833499717407443,-0.01733939251126615,-0.017188823938588338,0.014306873963090272,-0.012377234000370718,-0.01807843516686025,-0.014793466447151515
2010-01-29,0.006145246079510613,-0.03132970668058921,0.007327506949476925,-0.002219674800178484,-0.01529183136621759,0.006814193474513619,0.02450593535811385,-0.010989762633346056,-0.014733731598276734,0.0012921591431585,-0.006366832174006021,-0.00321983771004819,0.00553054640953321,-0.03360784296966146,-0.0021078021053738683,0.007957406927808108,0.00306865962688585,0.015586145460521061
2010-02-01,0.01460421265056433,0.01815176559220988,0.013399376895526727,0.011570964397880523,0.02024362034927507,-0.0010152336815421048,0.013566658681170907,0.018629693765847666,0.003659109724280629,0.0023959520026255454,0.023386802746965696,-0.0006207285211142777,0.00314349065668007,0.008161947654765633,0.007149123899672372,0.00039485892811574885,0.006457764318012815,0.0009356723928608535
2010-02-02,0.02119864035226482,0.003889918797042702,0.011522241226111785,0.012758146646260293,0.011823968907098692,0.015582736569327293,0.02254332333271747,0.006897366977232311,0.014265383701052237,0.012321089604923507,0.0021910744849054087,-0.00012467684361450182,0.03237547146719488,0.0017599521894575698,0.014679578825940398,0.00789071475048364,0.00405307963580781,0.00018706355242747996
2010-02-03,-0.017683472578666537,-0.0009754492187870056,-0.0029876671004346322,0.0021720916520864275,-0.016655540279818304,0.02568384629029974,-0.019290511520044906,0.0010361048045759436,-0.005625935210492483,-0.0032698503295637282,0.01842865073700195,0.013303397472567813,-0.020738612252815813,0.0059732353161428,-0.003974626641157553,-0.010177973955595165,-0.018163567392127877,0.014582434586053239
2010-02-04,-0.02087135950934571,-0.03481929607627676,-0.03727283835345807,0.003901090090059567,-0.0251331625196749,-0.03512198427611635,-0.01896759427619843,-0.0211683527725266,-0.015558667272328575,-0.02624406222291853,-0.017635327828030012,-0.028098113014092152,-0.041838539914831996,-0.027593657107177316,-0.01995224696264286,-0.016610594250734967,-0.01918473057811554,-0.023954519598433643
2010-02-05,0.008526946498845112,-0.015509053812719276,0.006809234061295966,0.023316209786846454,-0.0026620842198186168,-0.00438147771055275,0.0017904894551279416,0.004227437566401759,0.0,-0.006363616105481973,-0.010771022614336823,-0.008458443896782297,-0.009973121092198611,0.006465641669510802,-0.001628594183949006,0.011059909862570994,0.0038423112451242414,0.009061825252546285
2010-02-08,-0.028005204492036806,-0.008733113639377899,-0.018744186747285063,-0.00843883455436023,-0.014751403539950969,-0.0020313045127934304,0.02180151783798867,-0.0088640432363144,-0.004310578598716863,-0.008287407508615008,-0.007101559452745043,-0.01285969924158914,-0.003811685998067804,-0.010706600798790378,-0.0047311606526593275,-0.02446336361971102,-0.012874175001409194,-0.009728302390568544
2010-02-09,0.020385608562256463,0.03195751272167491,0.054155865631682065,0.01659593665432868,0.01682594472636123,0.012211657092427775,0.009793598930989855,0.010912572107375729,0.006253102212053774,0.02583074914124417,0.010330663126724371,0.01534904724187558,-0.0032796344671512934,0.010461995788778378,0.012293269811043395,0.010601835818817351,0.013394942964074286,0.0060452287235137625
2010-02-10,0.005594164921073563,-0.003348052414405167,-0.007099116118284954,-0.00544144696505211,-0.00785319862311662,0.006367399627093651,-0.007620346822039603,-0.003246366982896154,-0.0004778577663921979,-0.0040730630340674034,-0.00503350083063947,-0.0012704840263914052,-0.0074035038297778355,-0.0007145788615405824,-0.0014572391769942517,0.0024207330536543115,0.004173321063213109,-0.00018779688807801787
2010-02-11,0.014304656577137198,0.01763509755900383,0.05644397332340434,0.007154454375462693,0.013852104275548838,0.004329026379134904,0.0118670281555735,0.007491273356588168,0.002869469135836633,0.00799373595857622,0.008537342016873284,0.02098686620640522,0.018784758724001094,0.004644540375317696,0.004702293901801546,0.010263738904508823,0.005888663126474736,-0.003005389223388999
2010-02-12,0.0033951184898648457,-0.015514118484187822,0.000891000623970184,-0.007103631766092078,-0.0005630225537657241,-0.0029841000147958763,0.00034492851462997187,0.0021821486334048235,-0.003020228211681908,-0.0044264290709420395,-0.003135144754346064,-0.013579434555282544,0.0010852169743389428,-0.0067565208724535974,-0.0032277502494432175,0.004979766428459875,-0.003788366294795731,-0.0033910210098990756
2010-02-16,0.031233413953957623,0.026990718641751288,0.016369676334385463,0.010100574726658484,0.027883193457873157,0.013302141146586344,0.01517247290052115,0.009919082988183892,0.014190087234423832,0.015561439663069887,0.006604875140753919,0.016292212778566517,0.020043027988029927,0.01978406342512007,0.017325104353837606,0.022993120255009325,0.008642042469531042,0.012476601021849332
2010-02-17,-0.014385936202308214,0.009141486075851857,0.00665234806056092,0.002916418984408198,-0.002055241952527931,0.012799687448731056,0.01970145481860275,0.00878399684323572,0.005816576186175482,0.009303614989767617,0.0039051889182286637,0.002439325267363124,-0.00849741183642394,0.008465893820054582,0.0003181163727015157,0.0027128219646963547,-0.0013709097684297955,0.009335272683250517
2010-02-18,0.0025606553837591584,0.01730850150971386,0.005391404073180173,0.00872459698928707,0.01070851743044865,0.00518458752164741,0.009327081223511335,0.011715358874341275,0.008596440164089891,0.010481833273025654,0.0034244298938812534,0.01210374227460198,-0.0013388738000219558,0.013291185080495982,0.0085919897993052,0.01913052324394804,0.0003433867755755493,-0.010913852216265063
2010-02-19,-0.0022987825200320167,0.011130322591020203,0.007611467774005565,0.0032950910588678273,0.005840850561183553,0.006769860752302126,-0.004950687333402093,-0.004850905780151571,-0.003591523239052985,-0.003398110311685687,0.004031801866662521,0.00505470510223982,0.005363210805770846,-0.00690375066387261,0.0009465746019108323,0.002654489206941557,-0.004459777356968342,0.0003738997746496331
2010-02-22,-0.003328492582365894,0.005975902177337122,-0.003777081781336622,-0.0024630828935438,-0.014719735107264209,-0.0035223432277943223,0.005638451751465823,-0.0026733972052669364,-0.0050147031348487525,-0.006101972245970644,0.0004633708440502371,-0.010304080398746307,-0.00986919688843102,-0.0013902959611994392,-0.0004727460541581463,0.0030253007371228158,-0.0006893099315847806,0.006356297291933322
2010-02-23,-0.02568714173270903,-0.01875891906025262,-0.023608324942202885,-0.010288265524793783,-0.012610134815258744,-0.0064265549350167595,0.014182038919062334,-0.003074311813688113,-0.0028351504527057703,-0.009931364237893647,0.0015441229112160837,-0.01202264177553658,-0.01643327332469302,-0.013922668192737908,-0.0033111623929621414,-0.012820372605491848,-0.008965388681325792,-0.003900947392971754
2010-02-24,0.012655186674835894,0.011311095761772583,0.005294616432111043,0.012058515986241414,0.004164691209092908,0.015200450360347117,0.01983751929928923,0.008935450080032936,0.0022113762335456144,0.0060188363553350666,0.006012016518015306,0.004516309350075076,0.011503507531666735,0.010589389647810643,0.010757984877498572,0.008213053383749669,0.007654825858819603,0.005594585084203629
2010-02-25,-0.00963321310469678,-0.00960933952708598,-0.002984490810769902,-0.00041075191643558107,-0.003179480727463435,-0.000955511376199758,0.0,-0.004075807148853361,-0.002679584403873725,-0.036983629886305325,-0.005100039893945807,-0.004121608896592077,-0.009747871312557277,-0.001047666111312573,-0.0029742439017674815,-0.0007582103954024699,-0.0027627242533048157,0.004266026576013271
2010-02-26,0.003943309986682353,0.004612893503689985,0.004578440349302104,0.0,0.0026348755933622847,-0.0038269027225037444,-0.005102297897355723,0.0007086576742401096,-0.0044247568022384165,-0.00752984541339663,-0.008231981060946358,0.00514191385562901,0.00847676341230974,0.00244732454762997,-0.006593309601262809,-0.003033171717024996,0.001731095670073346,-0.001477771393659233
2010-03-01,-0.0015712529246442175,0.013299537911111825,0.014022456814744233,0.011097359510010119,0.007053872370618164,0.009603336292398179,0.007371937415952212,0.011088257727546846,0.006190871925020325,0.0104319881256425,0.002035894251385839,0.005364595282748796,0.0105747723251437,0.012207896693732456,0.003634905650896636,0.009317316985658852,0.0020746684338528443,-0.0031439105085498964
2010-03-02,0.006819041793795666,0.0068751170448886345,0.005186092835376632,0.00040641061816337753,0.0070045600809029995,0.01077973460500048,-0.002227054854154753,-0.008944604729476002,0.0007883530879624345,0.0005638159669838494,0.0014064631826757878,0.006825423427961885,0.003219796918584761,-0.019296901203030514,0.0031485994646651694,0.003956332906021043,0.00931326222480977,-0.005751497451788934
2010-03-03,-0.0028657466104161644,0.00015513257950172665,0.007222684602654406,0.009345530351696052,-0.0025913923160632013,-0.0075283396633319954,0.003507731390600455,-0.0042376975946892825,-0.0006303537808057813,0.011819831312517959,-0.006867233192222932,-0.0016018979839019787,-0.004813482344925624,0.0,-0.002511178752101162,-0.003190158722334524,-0.0044433882680466885,0.0013066087460789078
2010-03-04,0.015935859738872793,0.01706744414056449,-0.0020486482857522414,0.004428374626731291,-0.0006832578994623306,0.029393469839823272,-0.0009535874292088131,-0.001260814368727159,0.0026812307399566304,0.010012706370971847,-0.003142946832810911,0.0002466414034676401,-0.0018820622628353822,0.005973184842920087,0.0018885697109853883,0.008094928294337,0.00480634708629557,0.005590413784948733
2010-03-05,0.03368422389722414,0.036307986911515266,0.013344557763589782,0.010420771782241545,0.016693503307037894,0.01995704811236232,0.011450306745468541,0.004181800671769542,0.007393584229704819,0.004222613682411724,0.00378339102047498,0.01752683702313007,0.009424021821314188,-0.0013969176211180434,0.0003136393345544164,0.007282987592575285,-0.0013662436009032053,0.00333579231896719
2010-03-08,-0.012188592998828685,-0.010157430909871978,-0.005402881663159498,0.03649392872968504,0.004575935588100766,-0.0009032084218663083,0.005031787817236566,-0.006600460254507334,0.0024984388804942803,-0.004387697524804168,0.02277367797746388,-0.013707189076007875,-0.0037345043157034352,0.0013988717296868902,-0.007850375997242365,0.003544348643377271,0.013684817630521762,0.00018500327223169855
2010-03-09,-0.0002525093641381204,0.008179957473563704,0.0045835463853522995,0.0,-0.004555091781510812,0.003615632237709887,-0.0013870348167284163,-0.00680331252532862,0.0010905447481446284,-0.0051412783650696126,-0.00030743918885545174,0.008363209268992255,-0.008299652067960572,0.005937894593418536,0.0017405657826361498,-0.004275299396823806,0.00944935926122037,-0.0016621534755949519
2010-03-10,0.0005039498203811554,0.03274770935878979,-0.006759165431547864,-0.009950510763468201,-0.004575841215563536,0.0006002902290120904,0.0009468901714846378,0.000557259469392557,0.0003110604006648643,0.00036907563176735714,-0.002457441184946285,-0.005244647085152154,-0.00998927739723876,0.005902756231004558,-0.0045809277359822875,-0.012693744516041994,-0.005349067379365469,-0.002362447252825528
2010-03-11,0.00981860367389542,0.0008572277852090249,0.0020415201667036698,0.0038654893038894134,0.0004054867851315258,0.014401581367847305,0.01324512410551959,0.01576184417777604,-0.0010886493467090474,-0.00297584882832147,0.004157546713360771,-0.003678045640757799,0.016257903279824237,0.00724846634290488,0.0025390753404275213,0.013801604848295845,0.003025040746601926,0.006339308945856548
2010-03-12,0.016206095194244874,-0.003425002825950041,0.024787557061198617,-0.0034652989311163562,-0.0036488495694645406,-0.003549329270987278,0.009959465645212662,0.002664486690389989,-0.0006228819384536122,-0.004664658993699611,0.004907120266276044,0.0014768994898364252,0.0075923032833398185,0.003084539332170788,0.002374583796304508,-0.008578397560326412,-0.0036862852764644183,-0.0012967256615595835
2010-03-15,-0.0014725314500717568,-0.006157965007685395,-0.014744865703457566,0.007727205867701814,-0.002034985195351946,0.0008904765204180709,0.007395876690073688,-0.0008597615603131992,0.00607676867795548,0.00562350616039442,0.0061039036196719465,-0.0014747214744432746,0.015877178703419093,0.0006833165509543271,0.0060011925982319525,-0.008088871072548187,0.004372624291993477,0.02820027227454802
2010-03-16,0.005405610430290864,-0.009798234267848316,-0.0003361641612973365,0.002684544822078694,0.005573095048271526,0.0008896842774583913,-0.004282462960152333,0.006571363320283075,-0.0006197808651604575,0.0009317464669773567,0.002123802349868864,0.0049224922469028876,0.005033062390982668,0.0027314862188936306,-0.002668691673976764,0.0022757701599012137,0.0023445684054701488,0.010285024949779231
2010-03-17,0.002199116569197024,0.00960424830966411,0.01295233364963888,0.004206864324554083,0.009326707150039582,0.0,-0.0009219162070192022,-0.007072315504306093,0.001859669297854305,0.0026073412235883,0.004692041958892279,0.006367423022537011,0.0036904390465783976,0.008852695460501492,0.007555440758367338,0.0026491223502216332,0.007350178475968194,-0.0012496601538274366
2010-03-18,-0.00024346264574170995,0.02147587519782146,-0.00747302940393213,0.0030461990304719855,0.0012054571515716095,0.0008888277595386906,-0.003689644177056084,0.004852697036757503,0.00634173224406176,0.0020427432782386123,0.004519631188940165,0.018130777047682844,0.009715958391794732,-0.0006750995733425524,-0.00437431396008936,0.0073596793609553846,0.00497533358826896,0.00035706859821882375
2010-03-19,-0.016341572994135745,-0.0021166170872903844,-0.006692165367096381,-0.00721346613399465,0.002942906378210486,-0.004144485666467523,-0.001234800220300758,-0.005218742694583334,0.0007686637991135559,0.014828416982799908,-0.0022497343176655082,-0.020436988107160547,-0.010142924467674952,-0.0006752991654810359,0.0017263770682811597,0.0014988415819208178,0.003630466512331676,-0.010725466987993704
2010-03-22,0.018596777075289506,0.016827221558600503,0.009769431366959846,0.004971285461662811,-0.006935566859429421,0.009215333848437535,0.009579513394480488,0.0021141434606652965,-0.00015397869761135663,-0.003835066690559774,0.007214811629157714,-0.0014643743719698898,0.006306111420000926,0.0003375783280530342,0.0006264461372691432,-0.0013090912198610027,0.007891601583705388,0.00505949276710993
2010-03-23,0.003894544134717348,0.003754484427277216,0.04103395936463561,0.013698571242899638,0.004163338550964957,0.001767248564734869,-0.0024484414492839113,0.010860804266544344,0.003994141719171118,0.013934567307638979,0.005074074096338643,0.006232030916931253,0.005222032286346323,0.009459779006139035,0.01017540023864294,0.00955217500574812,0.01076710439155426,0.004853744472927302
2010-03-24,-0.00557727882282244,0.00193963762040128,-0.005608169626526438,-0.007132126049757659,-0.011234479876038761,0.011173046348050164,-0.008285056892712639,-0.006493139648298563,-0.009333022927597523,-0.012296684762008958,-0.008166650631678873,-0.008986351500050227,-0.012727284552155327,-0.007697417563765407,-0.014257145864899012,0.0029682576554608264,-0.016785062683943197,-0.005546022400538364
2010-03-25,0.009997604753799294,0.002350234488953218,0.0012892620935884835,-0.000755970077078949,-0.0017585182048982517,0.020355119724452253,0.009282749694432324,0.005524447488945761,-0.002779523075788326,0.003295672360737356,0.0014973300729368422,-0.00833219959790188,-0.00605142344752152,0.01214163156487813,0.00015715449089981348,0.000370147945487842,-0.00492476991400681,0.0005395904117109218
2010-03-26,-0.007242131240693173,0.001379991081772447,0.004827875753624866,0.0015135224483724397,0.008536726145713214,0.006269370670491936,0.003984949419708839,0.00015446011494835155,-0.002942995576926566,-0.002737464248296906,0.005381073265931402,0.000865112560577197,-0.009264036193854741,-0.01166295826235797,0.001100095417583269,0.004992784836046704,0.0019795556540609383,-0.001797712066119228
2010-03-29,0.00875390857247016,0.02093946923131229,0.01665579655462368,0.001510906820991753,0.010748532903545271,-0.00424792188524814,-0.004580267301160235,-0.005183319744559878,0.006834491620087979,0.0021958720044328306,-0.002824964859055923,0.004444651895178842,0.012289862746886149,-0.0023598615627541397,0.0006282017808008078,0.007543689119268393,0.002634458755308211,0.004143024042435828
2010-03-30,-0.0002416201605113244,-0.007826214692987055,-0.005040981835658598,0.0052809063173513415,0.000930101376296566,-0.0017064931414624285,0.002760755490249789,0.0013999253274188384,0.0012345985973145623,0.0018260497934166064,0.0025346388197597935,0.035889637173757594,-0.006070501782004523,0.00608291166697561,-0.0010982899056367623,-0.015156975009465667,0.025615536361119462,0.0030499180073169097
2010-03-31,-0.0007269828379591337,-0.012511727409379225,-0.004907904628814297,-0.023264202101396347,0.007038605475766291,-0.00541319557842157,-0.010400695589937836,-0.00403803380135237,0.004622072995995374,0.002369184639559929,-0.007733436627259338,-0.008424442204990834,-0.008231591401344995,-0.016123731456909485,-0.006126171746229203,0.00018506617805158498,-0.0067242345628405475,-0.005544953696421495
2010-04-01,0.010664402634585013,0.005233207180562971,0.01813828385350824,-0.007683345765139293,0.0113414355387913,0.01833301254821218,0.0009271951081135654,0.0,0.008742497991588216,0.005454468975760074,0.012889837456049769,0.0033506994510208443,0.009638671121255271,-0.004437790044858447,0.0014226484124295613,-0.00037056804400670273,0.008381710780952512,-0.001978308175235477
2010-04-05,0.02326143715018336,-0.013015241315217474,0.01562733941550687,0.013162766236768375,0.012648443525903774,-0.009282870866171411,0.008647430550223545,0.008576938072127671,-0.005625536039899348,-0.007956890965459817,0.006658298378657612,0.0040544575406176175,-0.00848574969454119,0.0037716780117083015,0.0063129509342794154,-0.01094221514592375,0.005754365876620815,0.0
2010-04-06,0.010545752793048369,0.004441676912735781,0.004616246262634904,0.0019102564698645352,0.0028326501734370346,0.007098338767424606,-0.0033678354497260754,-0.0032469127395231556,-0.001376220308318632,-0.010390107594875242,-0.0032338744243335382,0.0019008686606896141,-0.0037447236563475927,0.0017085940742505024,-0.010195017115824268,-0.013875902391582429,-0.008264624713945401,0.0007210243715065623
2010-04-07,-0.017393053483239163,-0.0035931853520279056,-0.012559193801875534,0.004577045627261356,-0.00654847131958991,-0.004228946996885141,0.00184324680483261,-0.003490265551865823,-0.0013780261755115264,-0.008657223437040229,-0.0016221831487631677,-0.00818017426800377,-0.012348988658505422,0.00102318337896401,-0.009665109070206346,-0.0017111383367176547,-0.01578499569652758,-0.004501750285405892
2010-04-08,0.031153930040587197,0.002496596775983795,0.00015530736153412938,-0.002278040871651954,0.0037483684718710997,0.009909198474691072,0.011039634009628152,-0.006771707410363703,-0.004446766986175632,-0.0011146994947506261,0.015657423063571096,-0.008486961192202824,-0.00027143326525258527,0.019420613351526228,0.0009598633711420668,-0.0045714785365010835,-0.002645429448261738,0.0018084428495181992
2010-04-09,0.0043488506748106115,0.0019369542057716682,0.012251369559072911,0.012177071208340218,0.023693119241453342,0.015419138054869386,0.008492433802534505,0.009011999936315407,0.0032344869828415668,0.015439132641807296,-0.001163149988935963,0.006509944389941902,0.00516588797646067,0.014037312410619007,0.00271770160744067,0.002678612966185323,-0.002652302567179299,-0.005597593628285602
2010-04-12,0.015040986186185101,-0.006904070865286882,0.022368599944619927,-0.002631953545355614,0.011697926257465241,-0.009110913394452247,0.006917040718651624,-0.003106648721753147,-0.0004605408457796223,0.0031143205939663243,-0.0021840533771719794,-0.00251506312994465,-0.003246329654848945,-0.0006592180010818183,-0.0004787403926239664,-0.00725176529789906,-0.004654377401988485,-0.0009077416524069237
2010-04-13,0.010103100489901928,-0.010150579698475548,-0.008092140756478017,-0.003392043358051988,-0.0027357917070490734,-0.0013931528652191272,0.02568751360321908,0.005219874103919775,0.008754125778208888,0.004747776909230339,0.005690833802461048,0.007924875108300755,-0.004070413040485055,0.004287534840290652,0.004784957488951358,0.0038447527886271704,0.004341950797305705,-0.00545233185902827
2010-04-14,0.0326741933181407,0.007164261186034748,0.01646758703074447,0.016640910294192457,0.004612927736976413,0.010044570718215295,0.01863685856203645,0.017204784008919116,-0.002892448060069719,-0.0012721185666899615,0.007254520851601942,0.005360898895054866,-0.013351517545978742,0.012151270119727053,0.0030156955410687303,0.013212823362958037,-0.007316239089509069,-0.001462484415617027
2010-04-15,0.004520256410491363,0.00543945842491822,0.013971487254138104,0.012277200703826985,0.012534367613290964,0.005525135588544394,0.004574048051598112,-0.0027427957588009866,0.00030553714370817886,-0.012556969424975861,-0.0037449193946221815,0.007228504355453191,-0.004694645590971103,0.001622090192452852,-0.0030066284650129838,-0.0005667244253395598,-0.010385352220844246,-0.009333305760719224
2010-04-16,-0.03364073535305634,-0.018033278582390122,-0.019642220932763355,-0.008452853716505504,-0.010295404731260893,-0.015659296104210685,-0.003699410050300278,-0.001986315704707642,-0.007480072210283573,0.013085205352394214,-0.0018798310981077426,-0.014588205523684006,-0.009156588133349186,-0.006478427123865482,-0.0023812740278303934,-0.013994089270265686,0.0013539852529198537,-0.00036975222440704947
2010-04-19,0.014633902853669722,0.002401305789440311,0.0016448912046043151,0.0033356816790059973,0.007058769794231035,0.009488991843880745,0.004570205956388129,0.012248291042944004,0.015533643667203334,0.006367038722692175,0.012892991868873604,0.0016711592771865291,0.005320862139831295,0.01206377337055864,0.005887300252312766,0.020138398024506676,0.00507138528414508,0.00517457614087502
2010-04-20,0.00961588149524939,0.006341730846039839,0.007612838388727949,0.004063461445436012,0.00897722354918895,0.010229647179555101,0.00028430935242274025,-0.01920834462495924,-0.0006057180320643285,-0.015364697399856686,0.00600683101721966,0.016329434672228027,0.004456561670119097,0.010309135422290394,-0.00047465391346468433,-0.0003764066934742738,0.0010089988200276956,0.0023903759692107673
2010-04-21,-0.0045458989098461355,0.03850994183503076,0.003703741868745558,0.0022074248135226515,-0.0015848295280618263,0.0005471660933931144,0.002558211700881108,-0.005397963239051284,-0.009092264925834481,-0.00514118581272871,0.00028429657786288587,0.005042394409707995,-0.03660567791293945,-0.0009566245706651433,0.006962921509474862,-0.006958422649781859,-0.0067204611412795545,-0.0009171885348896458
2010-04-22,0.016960743169987857,0.019282915355877117,0.0026733564744381155,0.002936927683300672,-0.008789330232767512,0.006017536484520969,0.012758496972452127,0.0010854307351320092,-0.00932874027663455,0.0022146240738218914,0.009522169075916853,0.004084043347711397,-0.02792157676482343,0.0019150003567245388,-0.0006284205628025452,0.018749925316339455,-0.009472582498377458,0.000367371785977344
2010-04-23,0.027367576974375307,-0.006085795227000368,0.018812233884960117,0.005490282491603216,0.018103781554656972,0.00027176774339299214,0.01875672480434898,0.006659692440645015,0.004013505002086415,-0.007917271156974937,0.0016898578552302368,0.006159126135081294,0.05004424874163527,-0.01369848873405266,-0.0007860196544168252,-0.007622429516820128,-0.00785521552908619,0.0007341837277741181
