Date,AAPL,ABT,ACN,AXP,BAC,COST,CSCO,CVX,DIS,GE,HD,IBM,INTU,JNJ,JPM,KO,LIN,LLY,MCD,MRK,MS,MSFT,NVDA,ORCL,PG,T,UNH,WFC,WMT,XOM
2005-01-19,-0.010898302941808602,0.00021727883761335498,-0.003831374577021096,-0.0016935513929119406,-0.016618810078932955,-0.015873532657695644,-0.03148326658456313,-0.007534574354835399,-0.008350737426292776,-0.01446046736188178,-0.008539067489761187,-0.018967332071102683,-0.023827842228300145,-0.0033317623881213843,-0.014582895559121622,-0.0036360295597900327,-0.01391163559886266,-0.009385012571196172,0.0006329621326626178,-0.008945389858495911,-0.01806903107946256,-0.01291805739588403,-0.022879501387884527,-0.02249688535822103,0.01686376397934497,-0.003617325922506298,-0.005855571807790283,-0.007484575738719301,-0.013030485440976847,-0.0087375110007204
2005-01-20,0.008299406174922641,-0.006514950491931071,-0.012692404733340212,-0.012438334190601585,0.007560510599782244,-0.01178604623868107,0.00936671389196242,-0.013854513360474052,0.000701692372856666,-0.001975217664033968,-0.015550193439901827,-0.0010739817584649591,0.022834629998640832,-0.0052530515146957946,-0.015592598604178942,0.005595819363618748,-0.010521514590384418,-0.009999962023444775,-0.005376355362114338,-0.009348953450338704,-0.010463474379955873,-0.004619095105951154,0.002338152789882031,-0.014104812490971286,0.0003531670917227281,-0.012908164916861753,-0.01869084217721717,-0.007540796254209781,-0.007623500441807485,-0.0064646818134862505
2005-01-21,0.0004262586592937989,0.005027218947389667,-0.019867549668874163,-0.008969935341214486,-0.004856068265748359,-0.02678448804410838,-0.016921695912661017,0.00038534476461604683,-0.012973415509444308,-0.0067855458121310885,-0.006075170186636725,-0.006666924048293832,-0.016166354776703362,-0.010241525698374332,-0.010738651261088306,-0.010162027120080186,-0.005558388135169845,-0.019670345199325534,-0.00635917744207426,-0.012040288650412623,-0.0067454792010469555,-0.008120767732791467,0.0018729929452270255,0.0022590126932151566,-0.018518909782379023,0.004494936692117868,0.025626616025239635,-0.0069382298097713235,-0.006744909332692894,-0.0055207828681475
2005-01-24,0.003830191756050816,-0.0010874670714211554,-0.010333812490017524,0.012902003290925279,0.002883576065958904,-0.0019347018377965375,-0.014436325246968695,0.01135000501146255,-0.007104591207423128,0.003701094361239443,-0.012469205858170795,-0.006386214332430362,-0.005477146157614854,-0.005820873858468301,0.0008148687124833742,0.0012217959101101794,-0.0019437915950287765,-0.008676918688165336,0.01568019340751503,-0.016798711318299797,-0.007525614736809905,0.0007798614600318388,-0.04011398304078895,-0.005259475594526775,-0.007906506855266393,-0.0016268026206006647,-0.006753007677563927,-0.002827368017327414,0.0011318805181215197,0.01367998386419722
2005-01-25,0.018230890077536976,-0.00043511488359626593,0.01204805745015225,0.015969967368701488,0.008182374230857992,0.014217974847861692,-0.013521202206715821,0.008940464916484814,0.03041143942663993,0.012478184337103793,0.0044567509794928295,0.00435779807302672,0.012064062962901856,0.036266657294494964,-0.0005427146271056449,0.006836198995355369,0.0034086014402519016,0.0001818911420032876,0.0063010733366624105,0.03685151650794816,0.0061032196437160735,0.01363468347733754,0.01749293650878636,0.026435435113429717,0.009418769109269087,-0.0036676599549041455,-0.0056656220038990845,0.006338923110985828,0.003956736164461017,0.003912005441173427
2005-01-26,0.0027760387546593712,-0.00043599557934903554,0.007936850845236654,-0.006362442425903336,0.003948391642925708,0.0059476914870992825,0.010280125732750944,0.009426824159178393,-0.007639286802816558,-0.0058817575404722655,0.003943184556538304,-0.0026035739562632054,0.012178931115673475,0.014594922509168384,-0.0008139360360444048,0.010668841845341115,0.017228990045874415,0.01185056397641926,0.0015654565134473053,0.007108042513436441,-0.004228236647365047,-0.00038449193250889024,0.012893657012464255,0.002207569619844696,-0.005203652349932697,0.005316612902837692,0.0005697136662532465,0.00895097913473486,0.0,0.0072079611659903176
2005-01-27,0.005397812085956133,-0.009370075015374013,0.011023260781002131,-0.006026113045497161,-0.005243839418860419,-0.0027451608594433186,0.027698953371097623,0.009712917014401468,-0.009796864061542121,0.003380666437212243,-0.0017187264130821278,0.0003262561905688077,-0.013824966118955784,-0.006651598945490833,-0.002172115866350244,0.0019196042262021873,0.015744324377448216,0.001261305591572226,0.004063887386183129,0.0003204054276282342,-0.007753070339214241,0.003845125294884344,0.08015329601604115,0.025697262129875664,-0.0021647068878589693,-0.037021757410418354,0.00751690278532835,-0.007228756242144252,-0.0037538976789970313,0.0009671274439759792
2005-01-28,0.018446521360222068,-0.004179014866709241,-0.0031151033983407572,0.000378796764532785,0.0037337274460762515,0.001270397535020562,-0.015401269042833343,-0.006289326031504117,-0.0024736581375209843,0.003931650959362987,-0.006148460372309428,0.009893103186529029,0.001038705334943657,0.0062289320358348554,0.006802716234991513,-0.006465177291865243,0.0016437958718042989,-0.03580994475027044,-0.003736288172374702,-0.10134659143772917,0.011534811773158182,0.0026808974380785333,-0.0013099185603459018,-0.020758837891896587,-0.0211493807335551,-0.0021117661889361594,-0.0035043973007656826,0.0014893983588424309,-0.012245506818461593,-0.009275234238935504
2005-01-31,0.039470492673433055,-0.005522960104710539,0.01757819253250581,0.010416930705993588,0.014660370193603889,-0.0004226496204162711,0.007820886913144198,0.012657646287485003,0.014169676055859837,0.01062937704098621,0.02103460203846197,0.005705957352510671,0.0114107745894656,0.0012379272905178595,0.008918976375860366,0.0,0.011723529027541257,0.012317483883428348,0.012187854485609773,0.0010707517481627349,0.029244166042327713,0.0038196285465776914,0.0017467182662327385,0.00657905337239395,-0.01698988283412639,0.005926976013509888,0.008508129771163109,0.01288792089987223,-0.0005719948516339501,0.006436206742043815
2005-02-01,0.008191783190344193,0.011772389887848789,-0.002303403677878735,0.06372931210408028,0.00668556625775274,-0.006558473402567322,0.0049886510977779075,0.013786998152832686,0.005937842337796928,0.004152058203001907,-0.0029087453262027774,0.004709822187817014,-0.0028203713641777872,0.011128410791681587,0.004554350315878253,-0.0016873657892861882,0.0,0.009586720448546249,-0.012658315968036571,-0.007843436740665122,0.02305200216688852,0.004185257487195004,0.018759092174045255,-0.008714765133882474,-0.006763491354118356,0.006733470372156214,0.020022632294266485,0.008156673340211862,0.004007410891865293,0.032364662858987536
2005-02-02,0.027086669217192716,0.0019759892226369757,-0.0061563123304684275,-0.017268414525477782,0.0010716768158329781,0.004471505296832046,0.00110345019337732,0.006890458393889576,0.0010414506783673616,-0.0008271091282771037,0.0038895399763667626,0.004687900846902959,-0.015942596858274483,0.00886597355551233,0.0005326929714155604,0.012071345948914347,0.0,0.006939561192396582,-0.006566713650763889,0.0226374482840348,-0.0031440537895115472,0.002652454445636998,0.05567810382465299,-0.006593339620063254,0.010024886102992125,0.01964841410387219,-0.007499176914431249,-0.008806175972051467,0.008553444520440268,0.012389123975577787
2005-02-03,-0.02285584719226763,0.00043801868689663515,-0.013549722717332346,-0.0064548001186574,-0.007062435666836286,-0.016959429060000364,-0.03471067217195711,0.012785667753708152,-0.0010403671872544207,-0.004965450255075998,0.006537563990389961,-0.008059629074271268,-0.013848611806578703,-0.005303293418938648,-0.0034639365378523745,-0.004293583363012887,-0.003707847325309044,-0.004896436226435097,0.009128003084416747,-0.0017565362444983412,0.0019272368350295999,-0.010581437349532319,-0.01054929174465613,-0.016223993766395606,-0.0029963710923130993,0.009430524172812538,0.006222644705246472,0.004442151872209976,0.006785211866516816,0.010940848784862789
2005-02-04,0.013237572316508794,-0.0030659004915839505,0.00981155752521512,0.007399257616296007,0.010560320874674067,-0.0019448092113147908,0.021689723005621442,0.008890593794396384,0.017708212307631532,0.004990228988881684,0.020447031459153386,0.010370324947830412,0.01589790563723592,0.008986773251104418,0.008022665597153145,0.017488986873270163,0.026517978994702318,0.002916302834047979,0.01590760200990382,-0.0021120328667511012,0.026233228166193667,0.005347564276740435,0.05740244190454935,0.02398769674013712,-0.011645518956007628,-0.0008123513034234975,0.013360949297896552,-0.0011463973745595712,0.0007484716679673209,0.014122837879585237
2005-02-07,0.0012688305879737793,0.0015378388751752237,0.0015544189079812476,-0.004657652949350388,-0.005331760346919623,-0.0017326918625353294,0.014524712355052705,-0.00845980456038442,0.01944707110516153,-0.0005517166950084196,0.0023576095045636514,0.00021093647917846958,0.017996979490199072,0.0031699974484484805,0.007428980676928321,0.0004709326670679914,0.013369031843252,0.012901909010500923,0.006447556968436796,0.0028217851822764928,-0.010395439308219956,-0.006079338655842759,-0.012023358968920816,-0.008052395791402378,-0.0017099662242083813,-0.005284304567229725,-0.030946650354695238,0.007215996889756715,0.0009354156334613339,0.001989461313096408
2005-02-08,0.024829424890926877,-0.00679941513042337,0.0031042236069345197,-0.00881886618701,0.005360340397295937,-0.004772270611482665,0.0044052322302705615,0.00604375863511275,-0.001338490545283899,0.0055201395827255695,-0.011053454805298069,-0.0023311988578139653,-0.028439668416540886,-0.001805191682597962,-0.005530216844507607,0.0037658535777431723,-0.002012415042192961,-0.006099664665953797,-0.010982074531227348,0.0130142791239225,0.00912721056575716,0.0030579978604350355,0.009814768599077262,-0.0059047262385604204,-0.010470517135863888,0.005720987517477738,-0.0006745635135898542,0.00032518018452698527,-0.005793688257047069,0.011790164420210969
2005-02-09,-0.02670080417965537,-0.0026504076927568176,-0.013152490829693941,-0.005448350302908578,-0.009596515277399909,-0.008064650484578051,-0.03344285140458281,-0.00777395180891538,-0.016421095282695863,-0.009332987849860919,-0.0045187970398923305,-0.015191951681067906,-0.005801396416181714,-0.0021110097704384323,-0.006885399261239544,0.0025788675753397605,-0.014563744215693952,-0.013537968419284674,-0.013880408178711612,-0.0034720295211535523,-0.007338127916393322,-0.006479039018603028,-0.03497874646911281,-0.02227105754025893,-0.009041937882207307,-0.009345673512052288,-0.019016694022883973,-0.008626600032018095,-0.012781764568748688,-0.004302418599649305
2005-02-10,-0.004825263286853176,-0.00398561431681177,-0.003527870925372989,0.006207834349815755,0.010550897462355824,0.00769068296358566,-0.002835916559506435,0.022079508358791244,0.0,-0.001108618461148847,0.01218376746646288,0.0006471122141160635,0.03209524088143767,-0.0009062950285503302,-0.0013336988915179093,-0.0060802749685198165,0.008185480111704946,0.0027449437096795926,0.004066222885105608,0.0020906199980073037,0.01203359274900384,-0.00038311974407601035,0.0233573174256132,-0.0022781504959642485,0.0021353636026590905,-0.011484654596346955,0.009749781649653677,-0.007880097802686725,-0.0049508248094881635,0.014404063041101978
2005-02-11,0.036370411900161326,0.02712275533433539,-0.00865505808563094,0.0014514475961837636,-0.002343772599658678,0.01264775440610122,0.006825688285054143,0.013240219099513117,-0.0003405639359564949,0.004993513294172303,0.010384836483662507,0.005821830165470221,0.03161103984790947,0.011466137461903392,0.0008010254666237504,0.006117470873542752,0.01127655993149812,0.019845058654746284,0.0046732717778184,0.015646434915933982,0.024630426487961987,-0.0034538459689725798,0.029123943402349806,0.015981842848759253,0.010267578190711779,0.006639365123127128,-0.0031804027992877737,-0.0021513401922782505,-0.003061087955988806,-0.004082689452687971
2005-02-14,0.04211285272765841,0.006277411423898149,-0.022221932502827557,-0.010690126802372468,0.0023492787748802257,0.0015067136763600164,0.015254500138919047,0.006059639986220722,0.001704129303728985,0.002484168605356274,-0.004437919406847235,0.0028936719686953882,-0.0014943717150628366,-0.009008776516139072,0.0005340267840621138,0.002339023057941869,-0.0008921028676547316,-0.0018016859757550296,0.01116234470210431,0.0068465199222551565,-0.0008289349528142198,0.001540504484408567,-0.021035439069573725,-0.0029961942394564067,0.010546493835093429,0.0045337340287285866,0.013674991949340631,0.016749390445190304,0.0009595842471143978,0.012832416053619289
2005-02-15,0.04466528035970985,0.008173262292592964,0.010551783742374088,-0.0018316072434548802,0.002770646152160605,0.010535615967246725,-0.002782420564020893,0.0010325325375353245,0.006464739447339607,0.0019272866851498538,0.002580247278638037,0.008122613439175863,0.010978136599707922,-0.0013634778229547617,0.0013329123063263726,-0.004899796445237969,0.008705284572045446,0.006678896101478093,0.016866226639240534,-0.002039377484715721,-0.004479680756602766,-1.0607827449771179e-07,0.008986099926601154,-0.0015026437162924955,0.014800890633954955,0.00615497078430427,0.014052861777903436,-0.0001629364039053005,0.010546551441201535,0.001583299591063403
2005-02-16,0.01945427078540307,-0.0008533187001116271,0.006023756112518708,0.0022019185489190463,-0.006162927366246573,-0.0012772818405436537,-0.011718805256746179,0.022864586055409086,-0.008451674898424244,-0.004671840522113002,-0.008424723882797469,0.0030739479304970896,-0.01159979526145527,-0.0025794535870318214,-0.005858805280282597,0.015240300494421932,-0.0006638486588786963,-0.0060964468560886775,-0.01688776767314759,-0.011243900873658341,-0.004499838596973449,-0.005399172589370949,-0.0034846848707649203,0.0030097209358357357,-0.0031791007289631024,-0.0004077776217793483,-0.003658235317458791,-0.008808938087593199,-0.0018976467162120647,0.027407005362970027
2005-02-17,-0.02574018002441414,-0.005765667589704759,-0.021556369580192025,-0.0021970807560488526,-0.00876607472249491,-0.01789460028396439,-0.014680869875810632,-0.014958748631999086,0.0006818355411701837,-0.005246015824602823,-0.013217231943230434,-0.009194360895677378,0.0014985905869018268,-0.0059325950484339085,-0.014733728013258007,-0.0069285815691766395,-0.003543126355350368,-0.005412382338324528,-0.009508945545149694,-0.005858060470899207,-0.0020091656120253543,-0.005428375245917771,-0.00893683368346987,-0.027756624178306377,0.00037530435808763585,-0.010607852888724567,-0.009458696742305372,-0.00592518331578884,0.0019012546258094787,-0.00598479255712514
2005-02-18,-0.011387916881116733,-0.0034363415562503885,0.015911679890673325,-0.00678912264785847,-0.013373492812879695,-0.006507480442409119,-0.008596253980012403,0.019109800594118598,-0.009880648667745184,-0.004163069907498929,0.005022915438239073,-0.005120249289650047,0.020942751980961516,0.0012244150324824954,-0.007340735821906863,-0.0009301744009491131,0.004444718202337272,-0.009613901233525901,0.0012384615637395235,0.13032952275029386,-0.032880539902458206,-0.006627843570194969,0.10819307448745707,-0.001543498305992319,0.0031877921690521838,-0.0028866656673089963,0.000337319161100913,-0.00976803853980468,0.0003793488181720317,0.022019642398997785
2005-02-22,-0.017509704869614784,-0.020689623095716425,-0.004016346285119599,-0.0064658533928766415,-0.011806002390302828,-0.008733863528032293,0.0005782368915807634,-0.006529672920465135,-0.021679376693778063,-0.014771414060046895,-0.041408521491177464,-0.010185273066194211,-0.019536188202895044,-0.005502560732728812,-0.015885752993794355,-0.003957024215569538,-0.021018460939970063,-0.0007323631949933684,-0.01175380627671041,-0.042931638196082145,-0.013356283766661203,-0.009811409397349702,0.012734180618653612,-0.021638443287106957,-0.02336436293228361,-0.006203224836174526,-0.024143734861680977,-0.01638520641380581,-0.01365720264687198,-0.01952539305737122
2005-02-23,0.03447026941355835,0.0066024820001835405,-0.003628762607716607,0.0039047815649757567,0.011725509841394643,0.005507124987396139,-0.001733206093200157,0.0138189887281015,0.0077384591692113425,-0.0022636518839600495,-0.01315847964493344,-0.002382776354511562,0.010958673331698643,0.005225507422768283,0.015307180290780709,-0.00490764814366651,0.006102320849146636,0.0049484885662398614,0.015336860138641661,0.017622703598351608,0.0026368288533971107,-0.0011884421628448605,-0.03248349984072474,0.022906590531027726,0.023731760878020314,0.00457746345609733,0.016686071693343685,0.011218487686071255,-0.0076923543906811664,0.020085644963283578
2005-02-24,0.007933767753400156,0.013554231705992015,-0.009307791135215182,0.006667937061925144,0.01027782041402503,0.019495476118054134,-0.005787132894238711,0.01662219172772983,-0.017452043487168,0.014266186377995815,-0.003270211474093898,0.005862747408811542,0.006405621577742382,0.007338509193723031,0.005482254882221982,0.0018788637006523778,0.008086322429925685,0.005288798752092205,0.006473187248450696,0.007241800646771157,-0.005610813093624878,0.00674564768139585,0.026356890052406046,0.004633249787627802,0.00635620126091796,0.000828171573570291,0.010751809945906077,0.0033620177138302676,-0.0027128890009283646,0.028778342345142427
2005-02-25,0.0006749214754822042,-0.0019409860288437386,0.027369046618163972,0.004231575944193766,0.012770811638865842,0.0006448928708762125,0.0011644672813022616,0.012753194764872244,-0.009236264259872118,0.0019688675815552337,0.02423019416688388,0.001727650340728415,0.02350048440363728,0.005008277809892991,0.007906780584828299,0.008438618447702328,0.012031750367360816,0.012881798381833676,0.010107091355638476,-0.0028134809742937916,0.016751910791809044,-0.004730570422312286,0.014418630842569335,0.009223672486528445,0.006687982723364128,0.002069822835565338,0.023405036102063237,0.0035183348242606716,0.0005828607183893109,0.03484415406813568
2005-02-28,0.00820351016633536,-0.006050892742804126,0.015904502808445686,-0.007877763366364143,-0.002992304393409695,0.00042977263235011165,0.012790704529242802,0.002260934823889782,0.0017928122936188284,-0.011790877523681242,-0.013799943975851159,-0.0023711645206608845,0.02367838799545119,-0.009363139924835284,-0.01136084183277708,-0.005114030178699824,-0.012990014079780954,0.0030446985747170086,0.0030319811879622183,-0.006269697527135909,-0.020637884881238522,-0.0035644645078640735,0.005201007422196424,-0.013709105970291624,-0.020299367959258574,-0.0061955376881490665,-0.0025165556917964294,-0.008681278326097996,0.0023304206993899346,0.0007904013470527715
2005-03-01,-0.008025617465373336,-0.000652683046264535,0.0015657953940917402,0.009233486883623021,0.009217929446749817,0.0025748643068546073,0.004592114999697694,-0.018363667600078015,0.019327296204337374,0.0005674659473788868,0.0007496985187724903,0.007777159571423997,0.011682665153537108,0.016006408504843472,0.014774482563572944,0.01098158828292961,0.012715042962486267,0.008749992725107791,0.007557942319906141,0.013564633316441643,0.008499675986363142,0.004769839136273157,-0.0024133050204856454,0.01544453199931084,0.00791172092189485,0.010806139640329837,-0.003730107876763089,0.007915016509263628,0.008332068803918347,-0.019112902432050993
2005-03-02,-0.008539162436349113,0.002175673010578416,-0.006643006720250977,0.0009151814611831899,-0.0012866195016760784,-0.036180087730675825,0.013714282119584364,0.010337810789021962,0.007373653237136679,0.010790282204913737,-0.0017475966359719042,-0.004073019373855069,0.0018476808520864196,0.004651163735116093,-0.0026960889788006925,-0.005315839019261914,0.008150151690666574,-0.002478154876946359,-0.001500070586289981,-0.004724585283542693,-0.0036874577947655363,-0.0007911267588316395,-0.029390114714098692,-0.007604632981947024,0.001495168109950873,0.0,0.006936314410658007,-0.005847917959669546,-0.0017295090406380664,0.009340229795149924
2005-03-03,-0.05281063073940406,-0.0010855093187812637,-0.012195418947152592,0.00018258869159470947,-0.0051538107461773786,-0.004887066812007901,0.0033821454467066747,-0.006171884628411006,-0.004182935063957616,-0.0014047905734553279,-0.006503261696125695,-0.00548853905363289,0.002535602567363293,-0.003136139413796424,0.000540569180982331,0.0032531166060520977,0.006799415348987203,-0.0035488316765207584,0.0039057638812292073,-0.0006327626335107528,0.003348473832227805,-0.003562834665698511,-0.013538946536260199,0.003065253438477855,-0.0020527946949915332,0.0016447438971851636,0.002078185563990642,-0.0015127210066299135,0.01751725887724853,0.005902614290387298
2005-03-04,0.024407944310968155,0.008693787352345161,0.010353956253258856,0.004386501378271346,0.009712838461481743,-0.0008931274141386059,0.013483224519161618,0.00849838865682262,0.010850792570511025,0.01603343195528617,0.009314858489639866,-0.00043262920865883014,0.010117352572252436,0.014831256743830457,0.01350940764958386,0.010652941796753135,0.027668640941891365,0.010863112494607918,0.016462165365228598,0.0031664633871362202,0.025645890568689822,0.0,-0.004333702790903504,0.01451471338447452,0.006918586163653595,0.005336804968778308,0.018005121222457898,0.01834683872953069,0.004539632387210446,0.008247438147786168
2005-03-07,-0.0014012853578095896,0.005171478228045201,0.004730180536062223,0.0,-0.006626708058182329,-0.0049150165545782665,0.011086337412000713,-0.005023768373677129,0.002770085155476165,0.0002767971213100129,-0.005237637410948848,-0.00833663608484736,0.008194539628043174,0.010333860892892899,-0.004531972564912334,0.001833307759857794,0.012296086117580929,0.009865833581694572,0.007361703091612659,0.0006317451859179091,0.013872101539336379,0.011918761615915985,0.010154500904547614,0.024096254375805204,-0.002785902705927268,-0.002858157386302018,-0.022402861665407725,0.0038022402137543043,-0.006026385501037179,-0.008966167362631117
2005-03-08,-0.05192987007395922,-0.0032158169017850735,-0.006669070491908902,-0.00964455137246123,-0.004519314117681028,0.03412695879662553,-0.006578549250333854,0.0016289455417319854,-0.014848436547023613,-0.0019371163874462027,0.004776020307433626,0.005786142018753493,-0.009708639645533035,-0.003653134805706837,-0.01071215596753039,-0.006862021535769647,-0.0004188285288876381,-0.010118527240469466,-0.021338654564336146,0.0009463427160616433,0.0033784096527900154,-0.0027485581705970485,-0.05062858980118368,0.0014708636121674168,-0.006517727428457021,-0.010237824448338873,-0.009320336113177063,0.0009873949256218317,-0.006820470900484876,0.0015872077656038375
2005-03-09,-0.029114516321132267,-0.012902992429516424,-0.005924050801231595,-0.01414975829866183,-0.012105230091392749,-0.009770035194832993,0.022627085448426287,-0.028292895183358757,-0.019277714032306936,-0.008873991735887543,-0.012009645208356456,0.0023884101365778676,0.0006841565837474306,-0.006305608462836232,-0.01272319016406187,-0.004836522915966035,0.008589699379237814,-0.02009127113032627,-0.028375235545811672,0.003151557722491649,0.009427124986994162,-0.0035431980700675325,-0.02609660386086221,-0.019824014883324637,-0.006559985106965871,-0.002896109259979851,-0.0011066381999110808,-0.01727236913379626,0.0005723513858031382,-0.03660843198249564
2005-03-10,0.012198309443234301,0.00849723320650031,-0.008740594893356657,0.0070825184612755,0.0035011107854274748,-0.018855223935699494,0.009713462320329214,-0.02125125149690199,0.0007145631662108798,0.010911698145380955,0.010129166373153309,0.0006494848145572885,0.013442313889641788,0.003542399444608435,-0.0030159268075183876,-0.003239584725336031,-0.008101109266277273,-0.0007195026564165152,0.006762916879708758,0.010367383363567129,0.0003337535325689256,0.004741678452668152,-0.00038696879918276306,-0.00674132607848299,0.005094441762502067,0.0008297680278923636,0.012963141234243025,0.007867545076282845,-0.005719827630984664,-0.006909141162779409
